"climate_worry","age","gender","income","right_orientation","region","happiness","life_satisfaction","year","expo","years_education"
3,41,FALSE,8,8,"Vas",7,6,"3",-0.0360539197921753,13
3,79,TRUE,4,9,"Baranya",9,9,"3",-0.00843868255615234,10
5,68,FALSE,8,7,"Budapest",9,8,"3",-0.0452589988708496,13
4,37,TRUE,7,8,"Hajdú-Bihar",9,6,"3",-0.026848840713501,13
2,23,FALSE,10,0,"Pest",8,10,"3",-0.0820793151855469,13
3,27,FALSE,7,2,"Pest",6,6,"3",-0.0728742361068726,13
3,19,TRUE,3,5,"Hajdú-Bihar",10,8,"3",-0.0636691570281982,13
3,45,TRUE,2,5,"Hajdú-Bihar",5,5,"3",-0.0636691570281982,16
3,47,TRUE,6,3,"Borsod-Abaúj-Zemplén",9,7,"3",-0.0452589988708496,13
3,81,TRUE,4,7,"Heves",7,4,"3",-0.0544640779495239,14
2,51,FALSE,3,8,"Baranya",9,9,"3",-0.0176437616348267,10
4,58,TRUE,8,2,"Budapest",6,6,"3",-0.0820793151855469,11
2,68,FALSE,4,0,"Csongrád",6,8,"3",-0.0912843942642212,10
3,45,FALSE,6,10,"Fejér",8,5,"3",-0.0360539197921753,13
1,77,FALSE,10,0,"Budapest",8,8,"3",-0.0820793151855469,18
3,45,TRUE,9,7,"Szabolcs-Szatmár-Bereg",9,10,"3",-0.0728742361068726,11
4,53,FALSE,10,9,"Győr-Moson-Sopron",10,10,"3",-0.0912843942642212,16
4,56,FALSE,7,7,"Csongrád",8,8,"3",-0.0360539197921753,13
3,90,FALSE,2,5,"Bács-Kiskun",7,7,"3",-0.026848840713501,10
3,55,FALSE,4,0,"Hajdú-Bihar",6,3,"3",-0.0544640779495239,10
3,38,FALSE,3,10,"Borsod-Abaúj-Zemplén",5,4,"3",-0.0728742361068726,11
5,79,FALSE,4,10,"Budapest",8,10,"3",0.000766396522521973,10
4,59,FALSE,4,4,"Baranya",4,4,"3",-0.0728742361068726,10
5,29,FALSE,10,10,"Budapest",8,10,"3",0.000766396522521973,13
4,53,FALSE,7,5,"Győr-Moson-Sopron",8,8,"3",-0.0912843942642212,13
4,47,FALSE,5,5,"Békés",7,6,"3",-0.0912843942642212,11
3,47,FALSE,10,10,"Budapest",8,7,"3",-0.026848840713501,13
4,27,FALSE,10,7,"Budapest",8,6,"3",-0.0360539197921753,13
3,56,FALSE,9,10,"Pest",10,10,"3",0.000766396522521973,16
4,72,TRUE,3,9,"Jász-Nagykun-Szolnok",9,7,"3",-0.0176437616348267,14
5,79,TRUE,5,10,"Budapest",7,6,"3",-0.026848840713501,10
4,47,FALSE,1,5,"Szabolcs-Szatmár-Bereg",4,5,"3",-0.0636691570281982,11
3,58,FALSE,1,5,"Baranya",6,6,"3",-0.0452589988708496,11
3,38,TRUE,2,8,"Szabolcs-Szatmár-Bereg",8,7,"3",-0.0544640779495239,10
4,25,FALSE,4,2,"Csongrád",9,8,"3",-0.0820793151855469,13
3,76,FALSE,4,2,"Pest",5,2,"3",-0.0452589988708496,11
2,59,TRUE,5,5,"Veszprém",5,5,"3",-0.0452589988708496,10
5,39,FALSE,10,0,"Budapest",7,3,"3",-0.0636691570281982,11
3,19,FALSE,4,6,"Szabolcs-Szatmár-Bereg",7,8,"3",-0.0728742361068726,13
3,47,FALSE,4,9,"Szabolcs-Szatmár-Bereg",5,8,"3",-0.00843868255615234,10
3,35,FALSE,3,7,"Szabolcs-Szatmár-Bereg",5,5,"3",-0.0360539197921753,18
2,64,TRUE,6,5,"Veszprém",3,4,"3",-0.0912843942642212,10
1,33,TRUE,6,4,"Pest",8,6,"3",-0.0544640779495239,13
2,73,FALSE,4,6,"Borsod-Abaúj-Zemplén",8,8,"3",-0.0452589988708496,10
3,65,TRUE,1,8,"Fejér",8,8,"3",-0.0176437616348267,11
3,25,TRUE,1,5,"Szabolcs-Szatmár-Bereg",10,7,"3",-0.0912843942642212,11
5,79,FALSE,4,10,"Budapest",8,7,"3",-0.00843868255615234,11
3,69,FALSE,1,7,"Budapest",3,3,"3",-0.0544640779495239,10
3,73,FALSE,1,5,"Pest",8,5,"3",-0.0452589988708496,10
2,26,FALSE,8,5,"Borsod-Abaúj-Zemplén",10,10,"3",-0.0452589988708496,16
3,16,FALSE,5,5,"Pest",8,7,"3",-0.0176437616348267,10
3,74,FALSE,3,3,"Jász-Nagykun-Szolnok",7,6,"3",-0.0452589988708496,13
5,36,TRUE,10,5,"Győr-Moson-Sopron",8,8,"3",-0.0912843942642212,16
4,71,FALSE,3,10,"Budapest",10,10,"3",-0.026848840713501,16
4,70,FALSE,7,9,"Szabolcs-Szatmár-Bereg",10,8,"3",-0.0176437616348267,16
3,72,FALSE,2,8,"Baranya",2,7,"3",-0.0452589988708496,13
2,22,FALSE,2,6,"Borsod-Abaúj-Zemplén",7,7,"3",-0.026848840713501,10
3,81,TRUE,4,7,"Fejér",6,6,"3",-0.0636691570281982,10
4,73,TRUE,9,10,"Budapest",8,7,"3",-0.0176437616348267,11
3,73,TRUE,3,4,"Pest",9,4,"3",-0.00843868255615234,11
3,81,TRUE,4,8,"Csongrád",8,8,"3",-0.026848840713501,18
3,34,FALSE,8,7,"Szabolcs-Szatmár-Bereg",10,7,"3",-0.0176437616348267,11
4,58,FALSE,4,5,"Komárom-Esztergom",5,5,"3",-0.0636691570281982,13
4,42,FALSE,4,5,"Békés",5,8,"3",-0.0912843942642212,11
3,53,FALSE,1,5,"Somogy",10,10,"3",-0.0452589988708496,10
3,21,TRUE,6,5,"Szabolcs-Szatmár-Bereg",8,10,"3",-0.0636691570281982,13
3,49,FALSE,5,2,"Pest",5,2,"3",-0.0544640779495239,13
4,71,FALSE,6,6,"Bács-Kiskun",7,6,"3",-0.0360539197921753,13
3,90,FALSE,1,5,"Veszprém",5,6,"3",-0.0176437616348267,10
4,38,FALSE,10,7,"Vas",7,6,"3",-0.0360539197921753,16
3,27,FALSE,6,5,"Szabolcs-Szatmár-Bereg",8,8,"3",-0.026848840713501,16
3,29,TRUE,7,5,"Zala",9,9,"3",-0.0728742361068726,16
3,49,TRUE,10,2,"Budapest",7,6,"3",-0.0636691570281982,11
5,43,FALSE,9,3,"Pest",7,2,"3",-0.0544640779495239,13
2,68,FALSE,6,7,"Pest",5,5,"3",-0.026848840713501,13
5,33,FALSE,9,0,"Pest",8,3,"3",-0.0636691570281982,13
4,28,FALSE,10,10,"Pest",10,8,"3",-0.0176437616348267,13
3,69,TRUE,1,6,"Borsod-Abaúj-Zemplén",6,6,"3",-0.0360539197921753,10
5,45,FALSE,7,5,"Győr-Moson-Sopron",7,7,"3",-0.0912843942642212,18
5,24,FALSE,7,10,"Komárom-Esztergom",10,10,"3",-0.0912843942642212,14
2,58,TRUE,5,4,"Borsod-Abaúj-Zemplén",9,1,"3",-0.0912843942642212,11
3,37,FALSE,10,0,"Budapest",9,9,"3",-0.0912843942642212,16
3,74,FALSE,1,5,"Csongrád",7,7,"3",-0.0360539197921753,11
4,60,FALSE,1,6,"Jász-Nagykun-Szolnok",6,7,"3",-0.0360539197921753,10
3,52,TRUE,10,10,"Budapest",10,10,"3",-0.00843868255615234,16
4,55,TRUE,1,5,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.0452589988708496,10
4,61,TRUE,8,3,"Szabolcs-Szatmár-Bereg",10,7,"3",-0.0636691570281982,13
4,22,FALSE,10,10,"Győr-Moson-Sopron",8,10,"3",-0.0728742361068726,16
3,24,TRUE,3,8,"Jász-Nagykun-Szolnok",7,6,"3",-0.0360539197921753,14
4,35,FALSE,9,1,"Budapest",8,2,"3",-0.0728742361068726,13
3,49,FALSE,5,4,"Pest",2,4,"3",-0.0544640779495239,13
3,62,TRUE,8,7,"Bács-Kiskun",6,7,"3",-0.026848840713501,11
2,57,FALSE,10,10,"Budapest",8,10,"3",0.000766396522521973,18
3,69,TRUE,6,8,"Hajdú-Bihar",8,8,"3",-0.0176437616348267,11
3,57,FALSE,10,5,"Borsod-Abaúj-Zemplén",10,9,"3",-0.0452589988708496,18
3,51,TRUE,6,3,"Budapest",7,6,"3",-0.0636691570281982,13
4,45,TRUE,2,6,"Jász-Nagykun-Szolnok",7,6,"3",-0.0360539197921753,11
4,50,TRUE,10,7,"Tolna",7,7,"3",-0.0912843942642212,11
4,33,FALSE,6,5,"Zala",8,7,"3",-0.0544640779495239,11
2,48,TRUE,5,3,"Zala",8,8,"3",-0.0728742361068726,13
4,69,TRUE,5,9,"Fejér",8,8,"3",-0.0360539197921753,10
4,79,FALSE,1,9,"Veszprém",8,8,"3",0.000766396522521973,10
3,83,FALSE,4,4,"Jász-Nagykun-Szolnok",5,5,"3",-0.0452589988708496,10
3,38,TRUE,6,5,"Borsod-Abaúj-Zemplén",8,7,"3",-0.0728742361068726,13
3,54,FALSE,6,5,"Fejér",7,5,"3",-0.0636691570281982,13
3,50,FALSE,6,10,"Hajdú-Bihar",9,9,"3",-0.00843868255615234,16
4,27,TRUE,1,7,"Borsod-Abaúj-Zemplén",3,0,"3",-0.0636691570281982,10
2,49,FALSE,7,5,"Békés",10,9,"3",-0.0728742361068726,13
4,41,FALSE,6,5,"Veszprém",9,8,"3",-0.0452589988708496,11
2,75,TRUE,5,5,"Győr-Moson-Sopron",8,8,"3",-0.0176437616348267,10
3,34,TRUE,5,10,"Baranya",8,7,"3",-0.0452589988708496,11
3,57,FALSE,10,6,"Szabolcs-Szatmár-Bereg",9,9,"3",-0.026848840713501,18
4,69,FALSE,1,3,"Borsod-Abaúj-Zemplén",0,2,"3",-0.0820793151855469,11
4,48,FALSE,6,4,"Budapest",8,7,"3",-0.0544640779495239,18
3,64,FALSE,5,6,"Borsod-Abaúj-Zemplén",7,8,"3",-0.0360539197921753,11
3,34,TRUE,7,5,"Bács-Kiskun",8,3,"3",-0.0636691570281982,13
4,34,FALSE,6,5,"Bács-Kiskun",8,0,"3",-0.0636691570281982,11
4,53,TRUE,8,9,"Szabolcs-Szatmár-Bereg",10,9,"3",-0.0360539197921753,11
4,61,FALSE,6,4,"Bács-Kiskun",8,5,"3",-0.0636691570281982,11
3,28,FALSE,10,5,"Budapest",9,0,"3",-0.0912843942642212,13
4,30,FALSE,4,4,"Baranya",7,7,"3",-0.0544640779495239,11
3,84,FALSE,1,9,"Vas",0,6,"3",-0.0544640779495239,10
3,51,FALSE,2,5,"Csongrád",8,7,"3",-0.026848840713501,13
1,83,FALSE,1,5,"Veszprém",3,10,"3",-0.0452589988708496,10
3,65,TRUE,3,10,"Borsod-Abaúj-Zemplén",9,10,"3",-0.00843868255615234,11
3,33,TRUE,3,5,"Budapest",10,10,"3",-0.0452589988708496,13
1,68,TRUE,8,0,"Budapest",9,8,"3",-0.0912843942642212,16
3,52,FALSE,5,8,"Pest",3,6,"3",-0.0176437616348267,13
3,39,FALSE,10,5,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.026848840713501,16
4,71,FALSE,2,4,"Jász-Nagykun-Szolnok",7,6,"3",-0.0360539197921753,13
4,67,FALSE,5,5,"Somogy",1,1,"3",-0.0820793151855469,13
4,61,TRUE,5,6,"Budapest",7,7,"3",-0.0360539197921753,13
3,53,TRUE,4,8,"Bács-Kiskun",5,7,"3",-0.026848840713501,13
3,76,TRUE,5,6,"Borsod-Abaúj-Zemplén",8,8,"3",-0.026848840713501,16
3,47,FALSE,10,10,"Budapest",8,7,"3",-0.00843868255615234,16
5,27,FALSE,9,8,"Pest",8,9,"3",-0.026848840713501,13
2,48,FALSE,2,5,"Zala",8,7,"3",-0.0452589988708496,10
4,50,FALSE,9,5,"Borsod-Abaúj-Zemplén",7,6,"3",-0.0544640779495239,15
4,79,FALSE,1,5,"Komárom-Esztergom",1,2,"3",-0.0912843942642212,10
4,73,TRUE,1,2,"Komárom-Esztergom",5,5,"3",-0.0912843942642212,11
3,36,FALSE,4,5,"Pest",8,4,"3",-0.0544640779495239,11
3,48,FALSE,9,10,"Veszprém",7,7,"3",-0.0636691570281982,16
3,81,FALSE,1,5,"Bács-Kiskun",6,4,"3",-0.0728742361068726,13
3,58,FALSE,6,4,"Szabolcs-Szatmár-Bereg",7,5,"3",-0.0452589988708496,13
3,20,FALSE,6,5,"Budapest",10,10,"3",-0.0912843942642212,13
3,30,TRUE,4,7,"Budapest",8,10,"3",-0.0912843942642212,11
2,48,FALSE,9,10,"Budapest",10,10,"3",-0.026848840713501,13
3,55,FALSE,7,8,"Borsod-Abaúj-Zemplén",8,6,"3",-0.0452589988708496,11
3,32,FALSE,3,7,"Borsod-Abaúj-Zemplén",5,5,"3",-0.0728742361068726,16
3,28,FALSE,5,6,"Jász-Nagykun-Szolnok",6,6,"3",-0.0452589988708496,13
4,71,FALSE,8,7,"Csongrád",9,8,"3",-0.0452589988708496,11
3,29,TRUE,5,5,"Veszprém",8,6,"3",-0.0360539197921753,10
3,48,TRUE,8,10,"Pest",10,10,"3",-0.026848840713501,13
3,61,FALSE,3,0,"Pest",10,4,"3",-0.0820793151855469,11
5,41,FALSE,10,8,"Budapest",8,7,"3",-0.0176437616348267,13
4,33,TRUE,7,6,"Heves",8,9,"3",-0.026848840713501,13
3,33,TRUE,7,8,"Jász-Nagykun-Szolnok",9,9,"3",-0.0176437616348267,11
3,42,TRUE,4,5,"Zala",8,8,"3",-0.0636691570281982,16
3,65,TRUE,3,10,"Szabolcs-Szatmár-Bereg",5,7,"3",-0.0452589988708496,11
5,60,TRUE,10,7,"Vas",7,7,"3",-0.00843868255615234,13
4,32,TRUE,3,2,"Szabolcs-Szatmár-Bereg",7,3,"3",-0.0636691570281982,11
3,53,FALSE,3,5,"Heves",5,6,"3",-0.0360539197921753,10
3,73,FALSE,1,10,"Szabolcs-Szatmár-Bereg",8,10,"3",0.000766396522521973,13
3,38,FALSE,5,2,"Pest",9,9,"3",-0.0820793151855469,13
4,39,TRUE,9,5,"Somogy",10,10,"3",-0.0636691570281982,14
2,57,FALSE,6,4,"Pest",6,4,"3",-0.026848840713501,10
5,53,TRUE,6,1,"Budapest",7,3,"3",-0.0820793151855469,13
5,37,FALSE,6,7,"Pest",6,6,"3",-0.026848840713501,13
5,40,TRUE,5,5,"Szabolcs-Szatmár-Bereg",8,6,"3",-0.0360539197921753,13
3,25,FALSE,4,10,"Hajdú-Bihar",6,9,"3",-0.0176437616348267,10
3,43,TRUE,1,7,"Budapest",6,6,"3",-0.0452589988708496,13
4,60,FALSE,5,5,"Veszprém",6,7,"3",-0.0912843942642212,11
3,53,TRUE,6,5,"Veszprém",8,7,"3",-0.0452589988708496,11
2,18,TRUE,7,5,"Nógrád",6,4,"3",-0.0452589988708496,11
3,74,TRUE,4,8,"Pest",8,7,"3",-0.0452589988708496,11
3,83,TRUE,5,6,"Budapest",5,4,"3",-0.026848840713501,11
3,67,FALSE,1,10,"Budapest",8,8,"3",-0.0176437616348267,13
3,19,FALSE,3,9,"Győr-Moson-Sopron",7,7,"3",-0.0636691570281982,11
4,68,FALSE,2,4,"Fejér",8,8,"3",-0.0728742361068726,10
3,61,TRUE,5,5,"Baranya",10,10,"3",-0.0452589988708496,10
4,38,FALSE,6,4,"Baranya",6,5,"3",-0.0544640779495239,11
4,63,FALSE,8,4,"Zala",5,4,"3",-0.0912843942642212,11
3,58,TRUE,1,8,"Pest",6,4,"3",-0.0544640779495239,11
3,70,FALSE,2,5,"Jász-Nagykun-Szolnok",2,5,"3",-0.0728742361068726,11
3,57,FALSE,9,7,"Budapest",9,8,"3",-0.0452589988708496,11
3,62,FALSE,10,1,"Budapest",8,5,"3",-0.0728742361068726,16
4,46,TRUE,9,7,"Békés",9,8,"3",-0.0360539197921753,11
3,32,TRUE,7,1,"Baranya",9,8,"3",-0.0636691570281982,18
3,47,FALSE,7,0,"Budapest",10,10,"3",-0.0728742361068726,13
3,50,FALSE,7,3,"Békés",5,5,"3",-0.0728742361068726,13
4,42,FALSE,5,5,"Budapest",3,2,"3",-0.0452589988708496,10
3,62,FALSE,1,9,"Szabolcs-Szatmár-Bereg",9,9,"3",0.000766396522521973,13
4,79,FALSE,1,7,"Borsod-Abaúj-Zemplén",7,6,"3",-0.0176437616348267,13
1,61,TRUE,6,7,"Vas",6,6,"3",-0.0452589988708496,13
4,60,FALSE,6,7,"Nógrád",6,7,"3",-0.0452589988708496,15
4,51,FALSE,4,1,"Borsod-Abaúj-Zemplén",10,3,"3",-0.0912843942642212,13
4,53,TRUE,10,10,"Szabolcs-Szatmár-Bereg",9,10,"3",-0.0176437616348267,11
1,30,FALSE,3,10,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.0452589988708496,13
3,69,TRUE,1,1,"Hajdú-Bihar",6,4,"3",-0.0820793151855469,11
3,34,TRUE,8,5,"Budapest",8,7,"3",-0.0636691570281982,14
4,55,FALSE,8,5,"Komárom-Esztergom",5,5,"3",-0.0912843942642212,16
3,77,FALSE,1,5,"Veszprém",5,6,"3",-0.0636691570281982,10
3,17,FALSE,10,5,"Fejér",9,8,"3",-0.026848840713501,10
3,71,FALSE,7,1,"Szabolcs-Szatmár-Bereg",2,2,"3",-0.0820793151855469,11
3,48,FALSE,8,7,"Csongrád",8,8,"3",-0.0360539197921753,15
3,65,TRUE,1,5,"Veszprém",8,9,"3",-0.0912843942642212,16
3,39,FALSE,10,6,"Fejér",8,8,"3",-0.0912843942642212,13
3,38,FALSE,5,0,"Budapest",10,9,"3",-0.0544640779495239,16
4,50,TRUE,6,8,"Vas",7,7,"3",-0.0544640779495239,11
3,54,TRUE,6,5,"Szabolcs-Szatmár-Bereg",6,5,"3",-0.0452589988708496,13
2,78,FALSE,5,1,"Pest",7,7,"3",-0.0176437616348267,11
4,33,FALSE,10,0,"Budapest",8,8,"3",-0.0912843942642212,16
2,48,FALSE,7,0,"Budapest",10,9,"3",-0.0728742361068726,15
3,26,FALSE,6,5,"Fejér",5,3,"3",-0.0452589988708496,11
4,67,FALSE,5,10,"Zala",9,9,"3",-0.0728742361068726,13
3,50,TRUE,8,8,"Hajdú-Bihar",8,8,"3",-0.0176437616348267,10
4,69,FALSE,1,4,"Zala",7,5,"3",-0.0636691570281982,13
4,63,TRUE,7,7,"Vas",8,7,"3",-0.0360539197921753,13
5,71,FALSE,4,10,"Budapest",8,7,"3",-0.0452589988708496,10
3,33,FALSE,7,6,"Békés",9,9,"3",-0.0728742361068726,11
4,57,FALSE,9,0,"Pest",9,2,"3",-0.0636691570281982,11
3,53,TRUE,6,5,"Vas",7,7,"3",-0.0360539197921753,11
3,63,TRUE,7,3,"Budapest",5,8,"3",-0.0176437616348267,11
3,74,FALSE,2,6,"Fejér",4,7,"3",-0.0360539197921753,13
4,29,FALSE,9,3,"Budapest",4,6,"3",-0.0544640779495239,18
4,28,FALSE,7,10,"Budapest",5,8,"3",-0.00843868255615234,13
2,49,FALSE,6,7,"Veszprém",9,9,"3",-0.026848840713501,15
4,33,TRUE,2,5,"Veszprém",8,7,"3",-0.0912843942642212,13
4,62,FALSE,8,1,"Budapest",7,5,"3",-0.0728742361068726,18
3,33,FALSE,9,5,"Vas",6,7,"3",-0.0360539197921753,13
3,44,TRUE,1,7,"Budapest",5,4,"3",-0.0452589988708496,13
4,45,FALSE,5,5,"Szabolcs-Szatmár-Bereg",3,6,"3",-0.0636691570281982,11
5,38,FALSE,6,3,"Budapest",8,5,"3",-0.0544640779495239,13
4,44,FALSE,7,1,"Budapest",9,2,"3",-0.0728742361068726,11
3,16,TRUE,5,4,"Szabolcs-Szatmár-Bereg",10,9,"3",-0.026848840713501,10
1,85,FALSE,2,0,"Baranya",4,3,"3",0.718762564659119,13
4,32,TRUE,7,9,"Szabolcs-Szatmár-Bereg",10,9,"3",-0.0452589988708496,18
3,33,FALSE,4,2,"Pest",7,7,"3",-0.0912843942642212,13
3,86,FALSE,1,10,"Veszprém",1,5,"3",0.000766396522521973,11
3,67,TRUE,9,6,"Komárom-Esztergom",6,6,"3",-0.0636691570281982,13
3,47,TRUE,10,10,"Budapest",9,9,"3",0.000766396522521973,13
3,75,TRUE,8,10,"Szabolcs-Szatmár-Bereg",10,10,"3",0.000766396522521973,10
2,56,FALSE,6,6,"Borsod-Abaúj-Zemplén",8,8,"3",-0.0360539197921753,13
4,73,FALSE,1,1,"Pest",2,2,"3",-0.0544640779495239,13
3,48,FALSE,10,5,"Komárom-Esztergom",7,8,"3",-0.0728742361068726,16
3,20,FALSE,3,5,"Baranya",8,6,"3",-0.0728742361068726,13
3,87,FALSE,1,6,"Szabolcs-Szatmár-Bereg",6,8,"3",-0.0452589988708496,16
4,73,TRUE,5,8,"Borsod-Abaúj-Zemplén",10,10,"3",-0.0912843942642212,14
3,37,FALSE,9,8,"Zala",8,8,"3",-0.0452589988708496,16
4,73,FALSE,10,10,"Szabolcs-Szatmár-Bereg",9,9,"3",-0.0176437616348267,13
4,61,FALSE,5,9,"Budapest",10,9,"3",-0.026848840713501,16
3,21,TRUE,6,10,"Szabolcs-Szatmár-Bereg",9,9,"3",-0.0176437616348267,13
2,55,TRUE,10,10,"Budapest",10,9,"3",-0.026848840713501,16
3,79,FALSE,3,8,"Hajdú-Bihar",7,9,"3",-0.00843868255615234,11
2,67,FALSE,3,8,"Baranya",8,8,"3",-0.0452589988708496,16
2,57,TRUE,1,2,"Borsod-Abaúj-Zemplén",5,5,"3",-0.026848840713501,11
1,76,FALSE,10,5,"Csongrád",8,8,"3",-0.0452589988708496,18
3,58,FALSE,1,5,"Somogy",5,3,"3",-0.0544640779495239,11
3,68,FALSE,1,5,"Borsod-Abaúj-Zemplén",5,5,"3",-0.0452589988708496,10
4,65,TRUE,3,1,"Hajdú-Bihar",6,7,"3",-0.0728742361068726,11
4,64,FALSE,8,4,"Fejér",7,8,"3",-0.0912843942642212,11
3,69,TRUE,3,5,"Veszprém",0,0,"3",-0.0912843942642212,11
3,66,TRUE,6,5,"Csongrád",5,2,"3",-0.0728742361068726,16
2,16,TRUE,8,5,"Komárom-Esztergom",10,8,"3",-0.0452589988708496,10
4,61,FALSE,3,5,"Tolna",7,7,"3",0.617506694793701,13
4,87,TRUE,1,9,"Szabolcs-Szatmár-Bereg",5,7,"3",-0.0176437616348267,10
4,48,TRUE,4,5,"Szabolcs-Szatmár-Bereg",8,4,"3",-0.0544640779495239,11
4,55,FALSE,8,9,"Budapest",8,7,"3",-0.026848840713501,13
3,61,FALSE,1,5,"Somogy",4,4,"3",-0.0820793151855469,10
2,44,FALSE,2,7,"Borsod-Abaúj-Zemplén",10,10,"3",-0.0820793151855469,10
5,73,TRUE,1,0,"Hajdú-Bihar",6,4,"3",-0.0728742361068726,14
3,28,TRUE,3,9,"Zala",5,6,"3",-0.0636691570281982,13
3,71,FALSE,6,10,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.00843868255615234,16
5,24,FALSE,8,8,"Budapest",8,8,"3",-0.026848840713501,13
3,54,TRUE,5,7,"Zala",7,7,"3",-0.0360539197921753,11
3,39,FALSE,2,1,"Baranya",9,7,"3",-0.0728742361068726,10
3,69,FALSE,3,6,"Nógrád",6,5,"3",-0.0452589988708496,11
3,25,TRUE,4,8,"Szabolcs-Szatmár-Bereg",5,5,"3",-0.0176437616348267,13
4,90,FALSE,2,6,"Jász-Nagykun-Szolnok",8,4,"3",-0.026848840713501,14
4,26,FALSE,10,9,"Fejér",9,9,"3",-0.0176437616348267,18
3,19,FALSE,3,5,"Nógrád",5,5,"3",-0.0452589988708496,10
3,67,TRUE,5,5,"Veszprém",8,7,"3",-0.0820793151855469,14
4,63,TRUE,10,4,"Pest",3,2,"3",-0.0728742361068726,13
3,33,TRUE,8,10,"Vas",4,9,"3",-0.0636691570281982,15
3,48,TRUE,7,10,"Budapest",10,10,"3",-0.0360539197921753,13
4,82,TRUE,1,7,"Békés",4,6,"3",-0.0544640779495239,11
5,33,FALSE,8,5,"Pest",8,1,"3",-0.0728742361068726,10
4,54,FALSE,3,5,"Győr-Moson-Sopron",8,9,"3",-0.0176437616348267,10
3,33,FALSE,10,6,"Veszprém",8,8,"3",-0.026848840713501,14
2,48,FALSE,9,8,"Pest",6,6,"3",-0.026848840713501,13
3,49,FALSE,3,4,"Veszprém",8,8,"3",-0.0820793151855469,11
4,64,FALSE,7,5,"Jász-Nagykun-Szolnok",7,6,"3",-0.0452589988708496,13
3,84,FALSE,1,8,"Zala",4,5,"3",-0.0544640779495239,10
5,49,TRUE,7,4,"Zala",7,6,"3",-0.0544640779495239,11
3,81,FALSE,1,9,"Borsod-Abaúj-Zemplén",9,7,"3",-0.0360539197921753,11
3,71,TRUE,4,10,"Szabolcs-Szatmár-Bereg",5,6,"3",-0.0360539197921753,11
3,83,FALSE,5,5,"Jász-Nagykun-Szolnok",7,5,"3",-0.026848840713501,10
1,67,FALSE,9,8,"Pest",9,8,"3",-0.0176437616348267,18
3,48,TRUE,10,8,"Pest",5,5,"3",-0.0176437616348267,11
3,33,FALSE,6,8,"Bács-Kiskun",7,8,"3",-0.0176437616348267,11
3,28,TRUE,7,3,"Pest",8,7,"3",-0.0728742361068726,13
3,39,FALSE,10,10,"Budapest",6,10,"3",0.000766396522521973,13
3,38,TRUE,10,10,"Pest",10,10,"3",-0.00843868255615234,13
3,52,TRUE,10,5,"Békés",9,5,"3",-0.0452589988708496,16
5,37,FALSE,7,0,"Komárom-Esztergom",9,9,"3",-0.0912843942642212,13
3,47,FALSE,9,5,"Veszprém",7,7,"3",-0.0452589988708496,10
3,68,FALSE,7,7,"Vas",7,6,"3",-0.0452589988708496,11
2,87,FALSE,1,5,"Zala",2,3,"3",-0.0636691570281982,10
3,41,FALSE,4,7,"Hajdú-Bihar",5,5,"3",-0.0636691570281982,13
4,53,TRUE,6,4,"Bács-Kiskun",7,1,"3",-0.0820793151855469,13
3,56,TRUE,7,2,"Szabolcs-Szatmár-Bereg",9,8,"3",-0.0636691570281982,11
1,44,TRUE,6,3,"Pest",6,4,"3",-0.0636691570281982,11
3,62,FALSE,1,10,"Borsod-Abaúj-Zemplén",5,5,"3",0.000766396522521973,10
2,41,TRUE,4,7,"Baranya",8,9,"3",-0.0636691570281982,11
4,54,FALSE,5,4,"Baranya",8,8,"3",-0.0728742361068726,13
4,41,TRUE,8,4,"Budapest",9,8,"3",-0.0544640779495239,18
4,36,TRUE,10,8,"Szabolcs-Szatmár-Bereg",7,7,"3",-0.026848840713501,11
4,43,FALSE,8,3,"Budapest",6,7,"3",-0.0452589988708496,13
4,38,TRUE,8,7,"Bács-Kiskun",8,8,"3",-0.0360539197921753,15
3,46,FALSE,1,6,"Borsod-Abaúj-Zemplén",7,6,"3",-0.0452589988708496,10
2,74,FALSE,8,7,"Vas",8,7,"3",-0.026848840713501,13
2,50,FALSE,5,8,"Csongrád",6,5,"3",-0.0452589988708496,14
1,39,FALSE,4,7,"Zala",10,10,"3",-0.0636691570281982,10
4,53,FALSE,1,8,"Szabolcs-Szatmár-Bereg",5,8,"3",-0.026848840713501,8
3,68,FALSE,2,4,"Budapest",6,6,"3",-0.0636691570281982,10
3,51,FALSE,10,4,"Budapest",8,5,"3",-0.0452589988708496,11
5,29,FALSE,9,10,"Pest",7,9,"3",-0.00843868255615234,16
4,60,TRUE,5,5,"Szabolcs-Szatmár-Bereg",8,8,"3",-0.0912843942642212,16
3,65,TRUE,7,7,"Békés",8,7,"3",-0.0912843942642212,13
2,23,FALSE,2,5,"Borsod-Abaúj-Zemplén",10,9,"3",-0.0636691570281982,13
2,43,FALSE,7,10,"Budapest",10,9,"3",-0.00843868255615234,13
3,67,FALSE,3,6,"Bács-Kiskun",5,5,"3",-0.0820793151855469,10
2,90,FALSE,1,6,"Zala",7,7,"3",-0.0452589988708496,10
3,30,TRUE,7,5,"Pest",6,1,"3",-0.0820793151855469,15
2,52,FALSE,5,7,"Borsod-Abaúj-Zemplén",7,7,"3",-0.0360539197921753,14
